campaign_id,title,description,brand_name,category,platform,budget,duration_days,target_age_group,target_gender,min_followers,min_engagement,deliverables,status,brand_reputation,created_at
IN_CMP_03827,PhonePe - Finance & Investment Campaign,Promote PhonePe products to 25-34 audience,PhonePe,Finance & Investment,YouTube,12462.16,14,25-34,Female,11929,5.0,"Post,Live Session",active,3.89,2025-06-20T00:00:00
IN_CMP_03828,Zomato - Devotional & Spirituality Campaign,Promote Zomato products to 18-34 audience,Zomato,Devotional & Spirituality,Facebook,17325.41,21,18-34,Female,17175,3.4,"Post,Review",completed,4.69,2025-06-26T00:00:00
IN_CMP_03829,boAt Lifestyle - Music & Dance Campaign,Promote boAt Lifestyle products to 35-44 audience,boAt Lifestyle,Music & Dance,Twitter,21100.46,21,35-44,Male,11252,2.5,Video,completed,4.42,2025-08-06T00:00:00
IN_CMP_03830,Sugar Cosmetics - Gaming Campaign,Promote Sugar Cosmetics products to 18-24 audience,Sugar Cosmetics,Gaming,Twitter,7044.99,21,18-24,All,6669,3.1,Story,completed,4.69,2025-07-14T00:00:00
IN_CMP_03831,Myntra - Gaming Campaign,Promote Myntra products to 35-44 audience,Myntra,Gaming,LinkedIn,142563.93,21,35-44,All,313689,2.4,"Post,Reel",completed,3.1,2025-08-02T00:00:00
IN_CMP_03832,Swiggy - Devotional & Spirituality Campaign,Promote Swiggy products to 18-34 audience,Swiggy,Devotional & Spirituality,Facebook,11517.03,45,18-34,All,10834,3.0,"Live Session,Reel",completed,3.95,2025-09-25T00:00:00
IN_CMP_03833,Noise - Sports & Cricket Campaign,Promote Noise products to 35-44 audience,Noise,Sports & Cricket,Twitter,16463.52,14,35-44,All,17194,2.4,"Live Session,Video",active,2.78,2025-10-27T00:00:00
IN_CMP_03834,Dream11 - News & Current Affairs Campaign,Promote Dream11 products to 35-44 audience,Dream11,News & Current Affairs,Twitter,5813.02,7,35-44,All,24900,3.7,Reel,completed,4.52,2025-06-14T00:00:00
IN_CMP_03835,Zomato - News & Current Affairs Campaign,Promote Zomato products to 25-34 audience,Zomato,News & Current Affairs,Facebook,1050894.76,14,25-34,All,116133,2.1,"Video,Live Session",completed,4.19,2025-09-24T00:00:00
IN_CMP_03836,PhonePe - Regional Content Campaign,Promote PhonePe products to 18-34 audience,PhonePe,Regional Content,YouTube,16422.47,7,18-34,Male,12048,4.4,"Reel,Story,Review",completed,2.75,2025-09-15T00:00:00
IN_CMP_03837,boAt Lifestyle - Beauty & Makeup Campaign,Promote boAt Lifestyle products to 18-34 audience,boAt Lifestyle,Beauty & Makeup,Twitter,34615.42,45,18-34,All,68176,3.9,"Reel,Story,Live Session",completed,1.99,2025-10-17T00:00:00
IN_CMP_03838,Nykaa - Technology & Gadgets Campaign,Promote Nykaa products to 18-34 audience,Nykaa,Technology & Gadgets,LinkedIn,43996.32,7,18-34,All,65904,4.6,Video,completed,4.25,2025-06-22T00:00:00
IN_CMP_03839,Tata - Gaming Campaign,Promote Tata products to 18-34 audience,Tata,Gaming,LinkedIn,8994.85,7,18-34,All,7109,4.5,Post,active,4.79,2025-07-15T00:00:00
IN_CMP_03840,Paytm - Music & Dance Campaign,Promote Paytm products to 35-44 audience,Paytm,Music & Dance,Twitter,16960.29,14,35-44,All,21870,4.3,"Live Session,Post",completed,4.65,2025-09-21T00:00:00
IN_CMP_03841,Tata - Technology & Gadgets Campaign,Promote Tata products to 35-44 audience,Tata,Technology & Gadgets,Facebook,9044.03,21,35-44,Female,11116,3.1,Video,completed,3.77,2025-11-02T00:00:00
IN_CMP_03842,CRED - Finance & Investment Campaign,Promote CRED products to 18-24 audience,CRED,Finance & Investment,Facebook,11380.61,45,18-24,All,22577,4.5,"Live Session,Story",completed,4.49,2025-07-10T00:00:00
IN_CMP_03843,Noise - Food & Cooking Campaign,Promote Noise products to 18-34 audience,Noise,Food & Cooking,YouTube,5931.9,7,18-34,All,16551,2.5,Reel,active,3.22,2025-06-27T00:00:00
IN_CMP_03844,boAt Lifestyle - Gaming Campaign,Promote boAt Lifestyle products to 35-44 audience,boAt Lifestyle,Gaming,Instagram,41477.84,21,35-44,Female,54110,4.3,Live Session,completed,2.47,2025-05-20T00:00:00
IN_CMP_03845,Unacademy - Travel & Tourism Campaign,Promote Unacademy products to 18-34 audience,Unacademy,Travel & Tourism,Twitter,13349.74,14,18-34,All,23517,4.2,"Video,Live Session",draft,4.36,2025-05-28T00:00:00
IN_CMP_03846,Wow Skin Science - Food & Cooking Campaign,Promote Wow Skin Science products to 18-34 audience,Wow Skin Science,Food & Cooking,Facebook,19139.59,14,18-34,Male,10814,4.1,"Video,Review",completed,4.14,2025-11-12T00:00:00
IN_CMP_03847,HUL - Health & Fitness Campaign,Promote HUL products to 18-34 audience,HUL,Health & Fitness,LinkedIn,10520.83,21,18-34,All,17977,3.1,"Video,Live Session,Reel,Review",active,2.96,2025-06-27T00:00:00
IN_CMP_03848,Myntra - Gaming Campaign,Promote Myntra products to 18-24 audience,Myntra,Gaming,YouTube,9134.93,45,18-24,All,9708,3.0,Live Session,completed,4.31,2025-06-12T00:00:00
IN_CMP_03849,Noise - Gaming Campaign,Promote Noise products to 35-44 audience,Noise,Gaming,Facebook,9930.01,30,35-44,Male,21753,3.4,"Story,Post,Video",completed,4.41,2025-07-08T00:00:00
IN_CMP_03850,Noise - Beauty & Makeup Campaign,Promote Noise products to 25-34 audience,Noise,Beauty & Makeup,Twitter,59197.95,21,25-34,Female,27381,5.5,"Video,Live Session",active,4.27,2025-07-07T00:00:00
IN_CMP_03851,Myntra - Education & Skills Campaign,Promote Myntra products to 25-34 audience,Myntra,Education & Skills,Instagram,33200.94,21,25-34,All,45156,4.5,"Story,Post,Reel",active,2.82,2025-09-22T00:00:00
IN_CMP_03852,boAt Lifestyle - Regional Content Campaign,Promote boAt Lifestyle products to 25-34 audience,boAt Lifestyle,Regional Content,LinkedIn,74301.81,14,25-34,Male,53278,4.2,"Reel,Review",active,3.87,2025-10-29T00:00:00
IN_CMP_03853,OnePlus - Travel & Tourism Campaign,Promote OnePlus products to 18-24 audience,OnePlus,Travel & Tourism,Instagram,7299.6,30,18-24,All,15950,4.9,Reel,active,4.29,2025-09-12T00:00:00
IN_CMP_03854,Amazon India - News & Current Affairs Campaign,Promote Amazon India products to 18-34 audience,Amazon India,News & Current Affairs,Twitter,24237.69,21,18-34,Female,18997,2.7,"Video,Reel",active,3.45,2025-08-21T00:00:00
IN_CMP_03855,Tata - Technology & Gadgets Campaign,Promote Tata products to 18-24 audience,Tata,Technology & Gadgets,Instagram,7683.96,21,18-24,All,18918,4.5,"Reel,Post",completed,4.46,2025-05-20T00:00:00
IN_CMP_03856,boAt Lifestyle - Finance & Investment Campaign,Promote boAt Lifestyle products to 18-34 audience,boAt Lifestyle,Finance & Investment,LinkedIn,10753.16,45,18-34,All,16564,4.2,"Reel,Video,Post,Live Session",completed,3.91,2025-09-17T00:00:00
IN_CMP_03857,PhonePe - Food & Cooking Campaign,Promote PhonePe products to 25-34 audience,PhonePe,Food & Cooking,Twitter,31627.94,45,25-34,All,52241,5.1,"Post,Story,Live Session",completed,3.1,2025-10-22T00:00:00
IN_CMP_03858,Asian Paints - Fashion & Lifestyle Campaign,Promote Asian Paints products to 35-44 audience,Asian Paints,Fashion & Lifestyle,LinkedIn,9332.4,21,35-44,All,24679,4.7,"Video,Post",draft,4.08,2025-08-06T00:00:00
IN_CMP_03859,CRED - Fashion & Lifestyle Campaign,Promote CRED products to 35-44 audience,CRED,Fashion & Lifestyle,LinkedIn,10499.75,30,35-44,Female,10114,3.8,"Live Session,Story",completed,4.47,2025-09-13T00:00:00
IN_CMP_03860,boAt Lifestyle - Regional Content Campaign,Promote boAt Lifestyle products to 35-44 audience,boAt Lifestyle,Regional Content,Instagram,8462.18,14,35-44,All,6491,3.8,"Story,Live Session,Review,Reel",active,3.21,2025-10-26T00:00:00
IN_CMP_03861,PhonePe - Regional Content Campaign,Promote PhonePe products to 18-24 audience,PhonePe,Regional Content,Twitter,35342.84,7,18-24,Male,53134,3.2,"Post,Reel",active,4.39,2025-05-27T00:00:00
IN_CMP_03862,Xiaomi - Education & Skills Campaign,Promote Xiaomi products to 35-44 audience,Xiaomi,Education & Skills,LinkedIn,35668.64,21,35-44,Female,75170,5.2,"Review,Post",active,4.23,2025-10-13T00:00:00
IN_CMP_03863,PhonePe - Gaming Campaign,Promote PhonePe products to 18-24 audience,PhonePe,Gaming,Twitter,32317.16,7,18-24,All,65449,5.2,"Story,Reel",active,3.1,2025-11-12T00:00:00
IN_CMP_03864,Sugar Cosmetics - Music & Dance Campaign,Promote Sugar Cosmetics products to 18-24 audience,Sugar Cosmetics,Music & Dance,LinkedIn,5387.83,14,18-24,All,16397,4.8,"Review,Post,Live Session,Story",active,4.12,2025-07-23T00:00:00
IN_CMP_03865,CRED - Health & Fitness Campaign,Promote CRED products to 18-24 audience,CRED,Health & Fitness,YouTube,9169.51,21,18-24,All,13967,4.6,"Video,Reel",active,4.24,2025-09-08T00:00:00
IN_CMP_03866,Reliance - Music & Dance Campaign,Promote Reliance products to 35-44 audience,Reliance,Music & Dance,LinkedIn,6606.76,14,35-44,All,9462,3.1,Story,draft,3.48,2025-07-22T00:00:00
IN_CMP_03867,Zomato - Devotional & Spirituality Campaign,Promote Zomato products to 18-24 audience,Zomato,Devotional & Spirituality,LinkedIn,35511.07,21,18-24,All,54765,3.8,Post,completed,3.74,2025-07-17T00:00:00
IN_CMP_03868,Swiggy - Food & Cooking Campaign,Promote Swiggy products to 18-24 audience,Swiggy,Food & Cooking,Instagram,92055.75,21,18-24,All,61687,5.6,"Review,Story",draft,4.38,2025-06-22T00:00:00
IN_CMP_03869,Myntra - Gaming Campaign,Promote Myntra products to 25-34 audience,Myntra,Gaming,LinkedIn,46866.04,14,25-34,All,97768,4.6,"Live Session,Review,Video,Post",draft,3.36,2025-09-03T00:00:00
IN_CMP_03870,Zomato - Food & Cooking Campaign,Promote Zomato products to 18-24 audience,Zomato,Food & Cooking,LinkedIn,20204.26,7,18-24,Male,12357,4.9,"Video,Reel,Story,Live Session",completed,3.53,2025-07-19T00:00:00
IN_CMP_03871,Boat - Travel & Tourism Campaign,Promote Boat products to 35-44 audience,Boat,Travel & Tourism,LinkedIn,5031.1,45,35-44,All,11784,4.4,"Reel,Video",draft,4.74,2025-06-20T00:00:00
IN_CMP_03872,Nykaa - Devotional & Spirituality Campaign,Promote Nykaa products to 18-34 audience,Nykaa,Devotional & Spirituality,Facebook,41673.22,21,18-34,All,47204,3.1,"Reel,Video",active,4.76,2025-11-09T00:00:00
IN_CMP_03873,Noise - Devotional & Spirituality Campaign,Promote Noise products to 25-34 audience,Noise,Devotional & Spirituality,Facebook,5412.51,30,25-34,Female,20252,4.2,"Live Session,Reel",completed,4.56,2025-07-26T00:00:00
IN_CMP_03874,Boat - News & Current Affairs Campaign,Promote Boat products to 18-34 audience,Boat,News & Current Affairs,Instagram,39326.95,7,18-34,All,46753,3.8,"Post,Story,Video",active,4.02,2025-06-28T00:00:00
IN_CMP_03875,OnePlus - Regional Content Campaign,Promote OnePlus products to 18-34 audience,OnePlus,Regional Content,LinkedIn,18240.82,45,18-34,All,7127,2.6,"Post,Review",active,4.91,2025-05-26T00:00:00
IN_CMP_03876,Xiaomi - Devotional & Spirituality Campaign,Promote Xiaomi products to 25-34 audience,Xiaomi,Devotional & Spirituality,Facebook,6364.37,30,25-34,All,20272,2.6,Live Session,active,2.96,2025-07-01T00:00:00
IN_CMP_03877,Realme - Technology & Gadgets Campaign,Promote Realme products to 25-34 audience,Realme,Technology & Gadgets,Facebook,20352.99,30,25-34,All,22929,3.8,Video,draft,2.86,2025-07-13T00:00:00
IN_CMP_03878,OnePlus - Finance & Investment Campaign,Promote OnePlus products to 18-24 audience,OnePlus,Finance & Investment,YouTube,164982.96,14,18-24,All,652932,3.3,"Post,Story,Video",active,2.73,2025-05-23T00:00:00
IN_CMP_03879,Unacademy - Travel & Tourism Campaign,Promote Unacademy products to 35-44 audience,Unacademy,Travel & Tourism,Facebook,7242.21,7,35-44,Female,13440,3.3,"Review,Video,Reel",draft,3.54,2025-07-08T00:00:00
IN_CMP_03880,Paytm - Education & Skills Campaign,Promote Paytm products to 18-34 audience,Paytm,Education & Skills,LinkedIn,5467.01,14,18-34,All,14521,3.0,"Review,Live Session",active,4.45,2025-09-13T00:00:00
IN_CMP_03881,Amazon India - Health & Fitness Campaign,Promote Amazon India products to 25-34 audience,Amazon India,Health & Fitness,Instagram,22310.79,14,25-34,Female,21769,2.8,"Live Session,Reel",draft,4.12,2025-10-24T00:00:00
IN_CMP_03882,Boat - Education & Skills Campaign,Promote Boat products to 35-44 audience,Boat,Education & Skills,Facebook,48758.28,21,35-44,All,37708,5.8,Video,active,4.62,2025-06-26T00:00:00
IN_CMP_03883,Asian Paints - Fashion & Lifestyle Campaign,Promote Asian Paints products to 35-44 audience,Asian Paints,Fashion & Lifestyle,Instagram,21019.47,14,35-44,Female,13524,4.4,"Review,Live Session,Post",draft,4.56,2025-11-09T00:00:00
IN_CMP_03884,Realme - Devotional & Spirituality Campaign,Promote Realme products to 18-24 audience,Realme,Devotional & Spirituality,Instagram,6883.37,45,18-24,Female,5066,3.9,"Story,Live Session",active,3.65,2025-05-29T00:00:00
IN_CMP_03885,Realme - Entertainment & Comedy Campaign,Promote Realme products to 18-24 audience,Realme,Entertainment & Comedy,YouTube,13950.93,21,18-24,Male,7767,4.2,Story,active,4.61,2025-11-08T00:00:00
IN_CMP_03886,Flipkart - Beauty & Makeup Campaign,Promote Flipkart products to 18-34 audience,Flipkart,Beauty & Makeup,Facebook,80754.58,60,18-34,Female,66987,4.0,"Story,Review,Reel",active,3.76,2025-10-10T00:00:00
IN_CMP_03887,Xiaomi - Food & Cooking Campaign,Promote Xiaomi products to 25-34 audience,Xiaomi,Food & Cooking,LinkedIn,5883.93,14,25-34,Female,21895,2.4,"Story,Video,Reel",active,4.93,2025-08-10T00:00:00
IN_CMP_03888,Amazon India - Technology & Gadgets Campaign,Promote Amazon India products to 18-34 audience,Amazon India,Technology & Gadgets,YouTube,9931.83,21,18-34,Male,17884,4.0,"Story,Live Session",completed,3.34,2025-07-05T00:00:00
IN_CMP_03889,Sugar Cosmetics - News & Current Affairs Campaign,Promote Sugar Cosmetics products to 35-44 audience,Sugar Cosmetics,News & Current Affairs,Instagram,20306.39,30,35-44,All,11119,2.4,"Review,Live Session",active,4.76,2025-06-12T00:00:00
IN_CMP_03890,boAt Lifestyle - Food & Cooking Campaign,Promote boAt Lifestyle products to 18-34 audience,boAt Lifestyle,Food & Cooking,Facebook,34500.28,7,18-34,Female,72321,5.6,"Story,Post,Video,Reel",active,4.47,2025-09-28T00:00:00
IN_CMP_03891,Byju's - Travel & Tourism Campaign,Promote Byju's products to 18-34 audience,Byju's,Travel & Tourism,Facebook,5010.11,7,18-34,All,12073,2.2,"Reel,Post,Live Session",draft,4.48,2025-08-31T00:00:00
IN_CMP_03892,Swiggy - Travel & Tourism Campaign,Promote Swiggy products to 18-34 audience,Swiggy,Travel & Tourism,Instagram,100600.28,7,18-34,All,573606,2.1,Post,active,3.42,2025-11-04T00:00:00
IN_CMP_03893,Reliance - Finance & Investment Campaign,Promote Reliance products to 18-24 audience,Reliance,Finance & Investment,Twitter,17673.27,14,18-24,Female,17986,2.4,Video,completed,3.93,2025-10-01T00:00:00
IN_CMP_03894,Dream11 - Food & Cooking Campaign,Promote Dream11 products to 18-34 audience,Dream11,Food & Cooking,Facebook,42981.89,21,18-34,All,98343,4.8,Video,completed,3.83,2025-08-02T00:00:00
IN_CMP_03895,boAt Lifestyle - Beauty & Makeup Campaign,Promote boAt Lifestyle products to 25-34 audience,boAt Lifestyle,Beauty & Makeup,Twitter,14844.8,21,25-34,Male,18238,3.2,Post,active,3.37,2025-05-30T00:00:00
IN_CMP_03896,OnePlus - Health & Fitness Campaign,Promote OnePlus products to 35-44 audience,OnePlus,Health & Fitness,YouTube,22819.82,30,35-44,Male,12669,4.0,Review,completed,4.52,2025-07-24T00:00:00
IN_CMP_03897,Reliance - News & Current Affairs Campaign,Promote Reliance products to 18-34 audience,Reliance,News & Current Affairs,Instagram,6647.21,30,18-34,Female,12145,4.7,"Live Session,Post",draft,4.62,2025-07-20T00:00:00
IN_CMP_03898,Nykaa - Education & Skills Campaign,Promote Nykaa products to 18-34 audience,Nykaa,Education & Skills,Facebook,6417.91,21,18-34,Male,5483,4.0,"Live Session,Review,Video",draft,3.83,2025-11-12T00:00:00
IN_CMP_03899,Nykaa - Music & Dance Campaign,Promote Nykaa products to 18-24 audience,Nykaa,Music & Dance,YouTube,30558.41,21,18-24,All,68116,5.5,Reel,active,3.57,2025-06-17T00:00:00
IN_CMP_03900,OnePlus - News & Current Affairs Campaign,Promote OnePlus products to 18-34 audience,OnePlus,News & Current Affairs,LinkedIn,9513.11,30,18-34,All,19600,3.7,"Video,Post,Reel,Story",completed,4.73,2025-08-22T00:00:00
IN_CMP_03901,Flipkart - Music & Dance Campaign,Promote Flipkart products to 18-24 audience,Flipkart,Music & Dance,LinkedIn,18281.54,14,18-24,Male,16300,4.5,"Post,Review",draft,3.86,2025-09-12T00:00:00
IN_CMP_03902,Unacademy - Entertainment & Comedy Campaign,Promote Unacademy products to 18-34 audience,Unacademy,Entertainment & Comedy,YouTube,6341.92,7,18-34,All,8532,2.6,"Reel,Video",draft,3.78,2025-06-03T00:00:00
IN_CMP_03903,Mamaearth - Regional Content Campaign,Promote Mamaearth products to 18-34 audience,Mamaearth,Regional Content,Twitter,14891.24,45,18-34,All,10006,4.4,Review,completed,4.15,2025-05-31T00:00:00
IN_CMP_03904,Nestle India - Technology & Gadgets Campaign,Promote Nestle India products to 35-44 audience,Nestle India,Technology & Gadgets,Twitter,12551.97,14,35-44,Male,7985,4.5,"Live Session,Story",completed,4.5,2025-08-29T00:00:00
IN_CMP_03905,Byju's - Sports & Cricket Campaign,Promote Byju's products to 35-44 audience,Byju's,Sports & Cricket,LinkedIn,10981.55,30,35-44,All,21376,2.4,Live Session,active,3.77,2025-08-02T00:00:00
IN_CMP_03906,HUL - Entertainment & Comedy Campaign,Promote HUL products to 18-24 audience,HUL,Entertainment & Comedy,YouTube,7192.86,14,18-24,Female,11948,5.0,Story,active,1.83,2025-10-17T00:00:00
IN_CMP_03907,Swiggy - News & Current Affairs Campaign,Promote Swiggy products to 25-34 audience,Swiggy,News & Current Affairs,Instagram,43644.72,21,25-34,Male,67716,3.7,"Post,Live Session",draft,3.31,2025-07-22T00:00:00
IN_CMP_03908,CRED - Technology & Gadgets Campaign,Promote CRED products to 35-44 audience,CRED,Technology & Gadgets,LinkedIn,5914.5,7,35-44,All,7355,3.9,"Video,Review",draft,4.76,2025-07-18T00:00:00
IN_CMP_03909,Flipkart - Technology & Gadgets Campaign,Promote Flipkart products to 35-44 audience,Flipkart,Technology & Gadgets,Twitter,22832.6,14,35-44,All,17433,2.0,"Post,Live Session",draft,3.66,2025-10-29T00:00:00
IN_CMP_03910,Flipkart - News & Current Affairs Campaign,Promote Flipkart products to 18-34 audience,Flipkart,News & Current Affairs,YouTube,10358.41,45,18-34,All,20826,3.0,"Story,Post",completed,4.68,2025-07-13T00:00:00
IN_CMP_03911,Noise - Finance & Investment Campaign,Promote Noise products to 18-34 audience,Noise,Finance & Investment,Twitter,6778.41,45,18-34,All,21743,3.1,"Story,Reel",active,4.88,2025-10-03T00:00:00
IN_CMP_03912,CRED - Food & Cooking Campaign,Promote CRED products to 18-34 audience,CRED,Food & Cooking,LinkedIn,7615.37,7,18-34,Female,9997,2.2,"Story,Reel",completed,2.25,2025-11-12T00:00:00
IN_CMP_03913,Myntra - News & Current Affairs Campaign,Promote Myntra products to 18-34 audience,Myntra,News & Current Affairs,Facebook,6587.37,45,18-34,All,17634,2.6,"Reel,Story,Video",active,4.42,2025-07-13T00:00:00
IN_CMP_03914,Mamaearth - Regional Content Campaign,Promote Mamaearth products to 18-24 audience,Mamaearth,Regional Content,YouTube,23494.37,7,18-24,All,15988,4.9,Live Session,completed,4.13,2025-11-08T00:00:00
IN_CMP_03915,Nykaa - Beauty & Makeup Campaign,Promote Nykaa products to 18-24 audience,Nykaa,Beauty & Makeup,Facebook,7677.42,30,18-24,All,14313,2.9,"Review,Live Session",completed,4.54,2025-09-07T00:00:00
IN_CMP_03916,Amazon India - News & Current Affairs Campaign,Promote Amazon India products to 18-24 audience,Amazon India,News & Current Affairs,Twitter,6422.32,45,18-24,All,5192,3.7,Live Session,active,4.61,2025-06-08T00:00:00
IN_CMP_03917,Nestle India - Fashion & Lifestyle Campaign,Promote Nestle India products to 18-24 audience,Nestle India,Fashion & Lifestyle,Twitter,6127.85,21,18-24,All,12561,3.2,Story,completed,4.56,2025-08-24T00:00:00
IN_CMP_03918,Asian Paints - Entertainment & Comedy Campaign,Promote Asian Paints products to 18-34 audience,Asian Paints,Entertainment & Comedy,Facebook,39219.6,45,18-34,Male,80932,3.7,"Video,Live Session,Post",draft,3.19,2025-05-22T00:00:00
